rr_cd,line_cd,station_cd,line_sort,station_sort,station_g_cd,r_type,rr_name,line_name,station_name,pref_cd,lon,lat,f_flag
11,11906,1190607,11906,1190607,1190607,1,JR,JR日豊本線(門司港～佐伯),城野,40,130.886242,33.858202,1
11,11906,1190608,11906,1190608,1190608,1,JR,JR日豊本線(門司港～佐伯),安部山公園,40,130.904498,33.844078,1
11,11906,1190609,11906,1190609,1190609,1,JR,JR日豊本線(門司港～佐伯),下曽根,40,130.934829,33.832522,1
11,11906,1190610,11906,1190610,1190610,1,JR,JR日豊本線(門司港～佐伯),朽網,40,130.955025,33.807384,1
11,11906,1190611,11906,1190611,1190611,1,JR,JR日豊本線(門司港～佐伯),苅田,40,130.979016,33.784462,1
11,11906,1190612,11906,1190612,1190612,1,JR,JR日豊本線(門司港～佐伯),小波瀬西工大前,40,130.971970,33.752992,1
11,11906,1190613,11906,1190613,1190613,1,JR,JR日豊本線(門司港～佐伯),行橋,40,130.970313,33.728350,1
11,11906,1190614,11906,1190614,1190614,1,JR,JR日豊本線(門司港～佐伯),南行橋,40,130.981118,33.716332,1
11,11906,1190615,11906,1190615,1190615,1,JR,JR日豊本線(門司港～佐伯),新田原,40,131.008316,33.695152,1
11,11906,1190616,11906,1190616,1190616,1,JR,JR日豊本線(門司港～佐伯),築城,40,131.038069,33.673119,1
11,11906,1190617,11906,1190617,1190617,1,JR,JR日豊本線(門司港～佐伯),椎田,40,131.057965,33.653377,1
11,11906,1190618,11906,1190618,1190618,1,JR,JR日豊本線(門司港～佐伯),豊前松江,40,131.095421,33.622487,1
11,11906,1190619,11906,1190619,1190619,1,JR,JR日豊本線(門司港～佐伯),宇島,40,131.126354,33.621310,1
11,11906,1190620,11906,1190620,1190620,1,JR,JR日豊本線(門司港～佐伯),三毛門,40,131.156530,33.614597,1
11,11906,1190621,11906,1190621,1190621,1,JR,JR日豊本線(門司港～佐伯),吉富,40,131.174012,33.604465,1
11,11906,1190622,11906,1190622,1190622,1,JR,JR日豊本線(門司港～佐伯),中津,44,131.190769,33.599202,1
11,11906,1190623,11906,1190623,1190623,1,JR,JR日豊本線(門司港～佐伯),東中津,44,131.238664,33.587880,1
11,11906,1190624,11906,1190624,1190624,1,JR,JR日豊本線(門司港～佐伯),今津,44,131.267462,33.571929,1
11,11906,1190625,11906,1190625,1190625,1,JR,JR日豊本線(門司港～佐伯),天津,44,131.292962,33.564678,1
11,11906,1190626,11906,1190626,1190626,1,JR,JR日豊本線(門司港～佐伯),豊前善光寺,44,131.322776,33.566479,1
11,11906,1190627,11906,1190627,1190627,1,JR,JR日豊本線(門司港～佐伯),柳ヶ浦,44,131.362665,33.564982,1
11,11906,1190628,11906,1190628,1190628,1,JR,JR日豊本線(門司港～佐伯),豊前長洲,44,131.383264,33.564650,1
11,11906,1190629,11906,1190629,1190629,1,JR,JR日豊本線(門司港～佐伯),宇佐,44,131.412310,33.531373,1
11,11906,1190630,11906,1190630,1190630,1,JR,JR日豊本線(門司港～佐伯),西屋敷,44,131.429433,33.504332,1
11,11906,1190631,11906,1190631,1190631,1,JR,JR日豊本線(門司港～佐伯),立石,44,131.476993,33.481829,1
11,11906,1190632,11906,1190632,1190632,1,JR,JR日豊本線(門司港～佐伯),中山香,44,131.505721,33.448636,1
11,11906,1190633,11906,1190633,1190633,1,JR,JR日豊本線(門司港～佐伯),杵築,44,131.575295,33.411081,1
11,11906,1190634,11906,1190634,1190634,1,JR,JR日豊本線(門司港～佐伯),大神,44,131.575240,33.383576,1
11,11906,1190635,11906,1190635,1190635,1,JR,JR日豊本線(門司港～佐伯),日出,44,131.543036,33.368921,1
11,11906,1190636,11906,1190636,1190636,1,JR,JR日豊本線(門司港～佐伯),暘谷,44,131.530581,33.370112,1
11,11906,1190637,11906,1190637,1190637,1,JR,JR日豊本線(門司港～佐伯),豊後豊岡,44,131.501370,33.361923,1
11,11906,1190638,11906,1190638,1190638,1,JR,JR日豊本線(門司港～佐伯),亀川,44,131.493019,33.330688,1
11,11906,1190639,11906,1190639,1190639,1,JR,JR日豊本線(門司港～佐伯),別府大学,44,131.499255,33.313270,1
11,11906,1190640,11906,1190640,1190640,1,JR,JR日豊本線(門司港～佐伯),別府,44,131.500319,33.279665,1
11,11906,1190641,11906,1190641,1190641,1,JR,JR日豊本線(門司港～佐伯),東別府,44,131.510537,33.267753,1
11,11906,1190642,11906,1190642,1190642,1,JR,JR日豊本線(門司港～佐伯),西大分,44,131.582758,33.245184,1
11,11906,1190643,11906,1190643,1190643,1,JR,JR日豊本線(門司港～佐伯),大分,44,131.606595,33.232794,1
11,11906,1190644,11906,1190644,1190644,1,JR,JR日豊本線(門司港～佐伯),牧,44,131.637828,33.237006,1
11,11906,1190645,11906,1190645,1190645,1,JR,JR日豊本線(門司港～佐伯),高城,44,131.655746,33.242837,1
11,11906,1190646,11906,1190646,1190646,1,JR,JR日豊本線(門司港～佐伯),鶴崎,44,131.686899,33.242852,1
11,11906,1190647,11906,1190647,1190647,1,JR,JR日豊本線(門司港～佐伯),大在,44,131.720487,33.243938,1
11,11906,1190648,11906,1190648,1190648,1,JR,JR日豊本線(門司港～佐伯),坂ノ市,44,131.751593,33.236715,1
11,11906,1190649,11906,1190649,1190649,1,JR,JR日豊本線(門司港～佐伯),幸崎,44,131.795095,33.233844,1
11,11906,1190650,11906,1190650,1190650,1,JR,JR日豊本線(門司港～佐伯),佐志生,44,131.817688,33.174957,1
11,11906,1190651,11906,1190651,1190651,1,JR,JR日豊本線(門司港～佐伯),下ノ江,44,131.811159,33.158653,1
11,11906,1190652,11906,1190652,1190652,1,JR,JR日豊本線(門司港～佐伯),熊崎,44,131.787632,33.135768,1
11,11906,1190653,11906,1190653,1190653,1,JR,JR日豊本線(門司港～佐伯),上臼杵,44,131.793015,33.112499,1
11,11906,1190654,11906,1190654,1190654,1,JR,JR日豊本線(門司港～佐伯),臼杵,44,131.807574,33.118496,1
11,11906,1190655,11906,1190655,1190655,1,JR,JR日豊本線(門司港～佐伯),津久見,44,131.863696,33.072853,1
11,11906,1190656,11906,1190656,1190656,1,JR,JR日豊本線(門司港～佐伯),日代,44,131.918735,33.066024,1
11,11906,1190657,11906,1190657,1190657,1,JR,JR日豊本線(門司港～佐伯),浅海井,44,131.919236,33.043539,1
11,11906,1190658,11906,1190658,1190658,1,JR,JR日豊本線(門司港～佐伯),狩生,44,131.904908,33.015334,1
11,11906,1190659,11906,1190659,1190659,1,JR,JR日豊本線(門司港～佐伯),海崎,44,131.887960,32.996041,1
11,11906,1190660,11906,1190660,1190660,1,JR,JR日豊本線(門司港～佐伯),佐伯,44,131.901857,32.972521,1
11,11907,1190701,11907,1190701,1190660,1,JR,JR日豊本線(佐伯～鹿児島中央),佐伯,44,131.901857,32.972521,1
11,11907,1190702,11907,1190702,1190702,1,JR,JR日豊本線(佐伯～鹿児島中央),上岡,44,131.861600,32.956302,1
11,11907,1190703,11907,1190703,1190703,1,JR,JR日豊本線(佐伯～鹿児島中央),直見,44,131.807899,32.928396,1
11,11907,1190704,11907,1190704,1190704,1,JR,JR日豊本線(佐伯～鹿児島中央),直川,44,131.779529,32.898667,1
11,11907,1190705,11907,1190705,1190705,1,JR,JR日豊本線(佐伯～鹿児島中央),重岡,44,131.715499,32.840339,1
11,11907,1190706,11907,1190706,1190706,1,JR,JR日豊本線(佐伯～鹿児島中央),宗太郎,44,131.706735,32.786280,1
11,11907,1190707,11907,1190707,1190707,1,JR,JR日豊本線(佐伯～鹿児島中央),市棚,45,131.710255,32.728336,1
11,11907,1190708,11907,1190708,1190708,1,JR,JR日豊本線(佐伯～鹿児島中央),北川,45,131.697691,32.690558,1
11,11907,1190709,11907,1190709,1190709,1,JR,JR日豊本線(佐伯～鹿児島中央),日向長井,45,131.700156,32.664325,1
11,11907,1190710,11907,1190710,1190710,1,JR,JR日豊本線(佐伯～鹿児島中央),北延岡,45,131.689869,32.630276,1
11,11907,1190711,11907,1190711,1190711,1,JR,JR日豊本線(佐伯～鹿児島中央),延岡,45,131.672442,32.589944,1
11,11907,1190712,11907,1190712,1190712,1,JR,JR日豊本線(佐伯～鹿児島中央),南延岡,45,131.676829,32.559272,1
11,11907,1190713,11907,1190713,1190713,1,JR,JR日豊本線(佐伯～鹿児島中央),旭ヶ丘,45,131.681386,32.528120,1
11,11907,1190714,11907,1190714,1190714,1,JR,JR日豊本線(佐伯～鹿児島中央),土々呂,45,131.675009,32.507832,1
11,11907,1190715,11907,1190715,1190715,1,JR,JR日豊本線(佐伯～鹿児島中央),門川,45,131.653972,32.477381,1
11,11907,1190716,11907,1190716,1190716,1,JR,JR日豊本線(佐伯～鹿児島中央),日向市,45,131.627840,32.425800,1
11,11907,1190717,11907,1190717,1190717,1,JR,JR日豊本線(佐伯～鹿児島中央),財光寺,45,131.627602,32.405654,1
11,11907,1190718,11907,1190718,1190718,1,JR,JR日豊本線(佐伯～鹿児島中央),南日向,45,131.627784,32.369867,1
11,11907,1190719,11907,1190719,1190719,1,JR,JR日豊本線(佐伯～鹿児島中央),美々津,45,131.602279,32.325892,1
11,11907,1190720,11907,1190720,1190720,1,JR,JR日豊本線(佐伯～鹿児島中央),東都農,45,131.582054,32.290109,1
11,11907,1190721,11907,1190721,1190721,1,JR,JR日豊本線(佐伯～鹿児島中央),都農,45,131.568429,32.251085,1
11,11907,1190722,11907,1190722,1190722,1,JR,JR日豊本線(佐伯～鹿児島中央),川南,45,131.553321,32.192224,1
11,11907,1190723,11907,1190723,1190723,1,JR,JR日豊本線(佐伯～鹿児島中央),高鍋,45,131.533927,32.122866,1
11,11907,1190724,11907,1190724,1190724,1,JR,JR日豊本線(佐伯～鹿児島中央),日向新富,45,131.501627,32.072479,1
11,11907,1190725,11907,1190725,1190725,1,JR,JR日豊本線(佐伯～鹿児島中央),佐土原,45,131.477504,32.022412,1
11,11907,1190726,11907,1190726,1190726,1,JR,JR日豊本線(佐伯～鹿児島中央),日向住吉,45,131.457986,31.991244,1
11,11907,1190727,11907,1190727,1190727,1,JR,JR日豊本線(佐伯～鹿児島中央),蓮ヶ池,45,131.442802,31.960113,1
11,11907,1190728,11907,1190728,1190728,1,JR,JR日豊本線(佐伯～鹿児島中央),宮崎神宮,45,131.430223,31.938067,1
11,11907,1190729,11907,1190729,1190729,1,JR,JR日豊本線(佐伯～鹿児島中央),宮崎,45,131.431975,31.915742,1
11,11907,1190730,11907,1190730,1190730,1,JR,JR日豊本線(佐伯～鹿児島中央),南宮崎,45,131.422329,31.895097,1
11,11907,1190731,11907,1190731,1190731,1,JR,JR日豊本線(佐伯～鹿児島中央),加納,45,131.406246,31.876084,1
11,11907,1190732,11907,1190732,1190732,1,JR,JR日豊本線(佐伯～鹿児島中央),清武,45,131.389310,31.859418,1
11,11907,1190733,11907,1190733,1190733,1,JR,JR日豊本線(佐伯～鹿児島中央),日向沓掛,45,131.344763,31.842241,1
11,11907,1190734,11907,1190734,1190734,1,JR,JR日豊本線(佐伯～鹿児島中央),田野,45,131.304255,31.838438,1
11,11907,1190735,11907,1190735,1190735,1,JR,JR日豊本線(佐伯～鹿児島中央),青井岳,45,131.218153,31.827922,1
11,11907,1190736,11907,1190736,1190736,1,JR,JR日豊本線(佐伯～鹿児島中央),山之口,45,131.152735,31.782582,1
11,11907,1190737,11907,1190737,1190737,1,JR,JR日豊本線(佐伯～鹿児島中央),餅原,45,131.132508,31.757094,1
11,11907,1190738,11907,1190738,1190738,1,JR,JR日豊本線(佐伯～鹿児島中央),三股,45,131.119384,31.733794,1
11,11907,1190739,11907,1190739,1190739,1,JR,JR日豊本線(佐伯～鹿児島中央),都城,45,131.073992,31.736570,1
11,11907,1190740,11907,1190740,1190740,1,JR,JR日豊本線(佐伯～鹿児島中央),西都城,45,131.057027,31.723381,1
11,11907,1190741,11907,1190741,1190741,1,JR,JR日豊本線(佐伯～鹿児島中央),五十市,45,131.033833,31.718448,1
11,11907,1190742,11907,1190742,1190742,1,JR,JR日豊本線(佐伯～鹿児島中央),財部,46,130.991374,31.728796,1
11,11907,1190743,11907,1190743,1190743,1,JR,JR日豊本線(佐伯～鹿児島中央),北俣,46,130.960034,31.745007,1
11,11907,1190744,11907,1190744,1190744,1,JR,JR日豊本線(佐伯～鹿児島中央),大隅大川原,46,130.924355,31.772767,1
11,11907,1190745,11907,1190745,1190745,1,JR,JR日豊本線(佐伯～鹿児島中央),北永野田,46,130.874440,31.782118,1
11,11907,1190746,11907,1190746,1190746,1,JR,JR日豊本線(佐伯～鹿児島中央),霧島神宮,46,130.836939,31.818181,1
11,11907,1190747,11907,1190747,1190747,1,JR,JR日豊本線(佐伯～鹿児島中央),国分,46,130.763447,31.743657,1
11,11907,1190748,11907,1190748,1190748,1,JR,JR日豊本線(佐伯～鹿児島中央),隼人,46,130.740316,31.743893,1
11,11907,1190749,11907,1190749,1190749,1,JR,JR日豊本線(佐伯～鹿児島中央),加治木,46,130.670752,31.739271,1
11,11907,1190750,11907,1190750,1190750,1,JR,JR日豊本線(佐伯～鹿児島中央),錦江,46,130.653300,31.736910,1
11,11907,1190751,11907,1190751,1190751,1,JR,JR日豊本線(佐伯～鹿児島中央),帖佐,46,130.632716,31.726970,1
11,11907,1190752,11907,1190752,1190752,1,JR,JR日豊本線(佐伯～鹿児島中央),姶良,46,130.623259,31.715246,1
11,11907,1190753,11907,1190753,1190753,1,JR,JR日豊本線(佐伯～鹿児島中央),重富,46,130.614080,31.702717,1
11,11907,1190754,11907,1190754,1190754,1,JR,JR日豊本線(佐伯～鹿児島中央),竜ヶ水,46,130.604239,31.647430,1
11,11907,1190755,11907,1190755,1190412,1,JR,JR日豊本線(佐伯～鹿児島中央),鹿児島,46,130.564112,31.602098,1
11,11907,1190756,11907,1190756,1190411,1,JR,JR日豊本線(佐伯～鹿児島中央),鹿児島中央,46,130.541789,31.583727,1
11,11908,1190801,11908,1190801,1190801,1,JR,JR篠栗線(福北ゆたか線),桂川,40,130.662752,33.584705,1
11,11908,1190802,11908,1190802,1190802,1,JR,JR篠栗線(福北ゆたか線),筑前大分,40,130.630196,33.590006,1
11,11908,1190803,11908,1190803,1190803,1,JR,JR篠栗線(福北ゆたか線),九郎原,40,130.612439,33.592492,1
11,11908,1190804,11908,1190804,1190804,1,JR,JR篠栗線(福北ゆたか線),城戸南蔵院前,40,130.572076,33.618260,1
11,11908,1190805,11908,1190805,1190805,1,JR,JR篠栗線(福北ゆたか線),筑前山手,40,130.556930,33.622251,1
11,11908,1190806,11908,1190806,1190806,1,JR,JR篠栗線(福北ゆたか線),篠栗,40,130.524515,33.624045,1
11,11908,1190807,11908,1190807,1190807,1,JR,JR篠栗線(福北ゆたか線),門松,40,130.496529,33.620531,1
11,11908,1190808,11908,1190808,1190808,1,JR,JR篠栗線(福北ゆたか線),長者原,40,130.477848,33.613567,1
11,11908,1190809,11908,1190809,1190809,1,JR,JR篠栗線(福北ゆたか線),原町,40,130.470949,33.611748,1
11,11908,1190810,11908,1190810,1190810,1,JR,JR篠栗線(福北ゆたか線),柚須,40,130.445031,33.613206,1
11,11908,1190811,11908,1190811,1190230,1,JR,JR篠栗線(福北ゆたか線),吉塚,40,130.423674,33.607142,1
11,11908,1190812,11908,1190812,1190101,1,JR,JR篠栗線(福北ゆたか線),博多,40,130.420622,33.590002,1
11,11909,1190901,11909,1190901,1190901,1,JR,JR筑肥線(姪浜～西唐津),姪浜,40,130.325210,33.583764,1
11,11909,1190902,11909,1190902,1190902,1,JR,JR筑肥線(姪浜～西唐津),下山門,40,130.308217,33.581930,1
11,11909,1190903,11909,1190903,1190903,1,JR,JR筑肥線(姪浜～西唐津),今宿,40,130.273531,33.579449,1
11,11909,1190904,11909,1190904,1190904,1,JR,JR筑肥線(姪浜～西唐津),九大学研都市,40,130.259832,33.578178,1
11,11909,1190905,11909,1190905,1190905,1,JR,JR筑肥線(姪浜～西唐津),周船寺,40,130.245766,33.570762,1
11,11909,1190906,11909,1190906,1190906,1,JR,JR筑肥線(姪浜～西唐津),波多江,40,130.226374,33.563876,1
11,11909,1190907,11909,1190907,1190907,1,JR,JR筑肥線(姪浜～西唐津),筑前前原,40,130.199332,33.557018,1
11,11909,1190908,11909,1190908,1190908,1,JR,JR筑肥線(姪浜～西唐津),美咲が丘,40,130.185039,33.549624,1
11,11909,1190909,11909,1190909,1190909,1,JR,JR筑肥線(姪浜～西唐津),加布里,40,130.176738,33.543810,1
11,11909,1190910,11909,1190910,1190910,1,JR,JR筑肥線(姪浜～西唐津),一貴山,40,130.168236,33.534294,1
11,11909,1190911,11909,1190911,1190911,1,JR,JR筑肥線(姪浜～西唐津),筑前深江,40,130.139303,33.515099,1
11,11909,1190912,11909,1190912,1190912,1,JR,JR筑肥線(姪浜～西唐津),大入,40,130.105576,33.508910,1
11,11909,1190913,11909,1190913,1190913,1,JR,JR筑肥線(姪浜～西唐津),福吉,40,130.079832,33.501660,1
11,11909,1190914,11909,1190914,1190914,1,JR,JR筑肥線(姪浜～西唐津),鹿家,40,130.047904,33.484391,1
11,11909,1190915,11909,1190915,1190915,1,JR,JR筑肥線(姪浜～西唐津),浜崎,41,130.037369,33.446871,1
11,11909,1190916,11909,1190916,1190916,1,JR,JR筑肥線(姪浜～西唐津),虹ノ松原,41,130.016271,33.441035,1
11,11909,1190917,11909,1190917,1190917,1,JR,JR筑肥線(姪浜～西唐津),東唐津,41,129.996876,33.439409,1
11,11909,1190918,11909,1190918,1190918,1,JR,JR筑肥線(姪浜～西唐津),和多田,41,129.980616,33.437048,1
11,11909,1190919,11909,1190919,1190919,1,JR,JR筑肥線(姪浜～西唐津),唐津,41,129.968350,33.446038,1
11,11909,1190920,11909,1190920,1190920,1,JR,JR筑肥線(姪浜～西唐津),西唐津,41,129.957748,33.461420,1
11,11910,1191001,11910,1191001,1191001,1,JR,JR筑豊本線(若松線)(若松～折尾),若松,40,130.806307,33.901179,1
11,11910,1191002,11910,1191002,1191002,1,JR,JR筑豊本線(若松線)(若松～折尾),藤ノ木,40,130.781838,33.893426,1
11,11910,1191003,11910,1191003,1191003,1,JR,JR筑豊本線(若松線)(若松～折尾),奥洞海,40,130.764920,33.889165,1
11,11910,1191004,11910,1191004,1191004,1,JR,JR筑豊本線(若松線)(若松～折尾),二島,40,130.748413,33.889687,1
11,11910,1191005,11910,1191005,1191005,1,JR,JR筑豊本線(若松線)(若松～折尾),本城,40,130.722899,33.875135,1
11,11910,1191006,11910,1191006,1190214,1,JR,JR筑豊本線(若松線)(若松～折尾),折尾,40,130.713109,33.863629,1
11,11911,1191101,11911,1191101,1190214,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),折尾,40,130.713109,33.863629,1
11,11911,1191102,11911,1191102,1191102,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),東水巻,40,130.708260,33.840852,1
11,11911,1191103,11911,1191103,1191103,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),中間,40,130.709302,33.828132,1
11,11911,1191104,11911,1191104,1191104,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),筑前垣生,40,130.702269,33.818385,1
11,11911,1191105,11911,1191105,1191105,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),鞍手,40,130.699412,33.797699,1
11,11911,1191106,11911,1191106,1191106,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),筑前植木,40,130.707950,33.777174,1
11,11911,1191107,11911,1191107,1191107,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),新入,40,130.714152,33.763498,1
11,11911,1191108,11911,1191108,1191108,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),直方,40,130.724339,33.748639,1
11,11911,1191109,11911,1191109,1191109,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),勝野,40,130.715893,33.728338,1
11,11911,1191110,11911,1191110,1191110,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),小竹,40,130.710338,33.697227,1
11,11911,1191111,11911,1191111,1191111,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),鯰田,40,130.703163,33.669341,1
11,11911,1191112,11911,1191112,1191112,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),浦田,40,130.699277,33.655801,1
11,11911,1191113,11911,1191113,1191113,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),新飯塚,40,130.694278,33.644261,1
11,11911,1191114,11911,1191114,1191114,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),飯塚,40,130.689545,33.628487,1
11,11911,1191115,11911,1191115,1191115,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),天道,40,130.677870,33.605342,1
11,11911,1191116,11911,1191116,1190801,1,JR,JR筑豊本線(福北ゆたか線)(折尾～桂川),桂川,40,130.662752,33.584705,1
11,11912,1191201,11912,1191201,1190801,1,JR,JR筑豊本線(原田線)(桂川～原田),桂川,40,130.662752,33.584705,1
11,11912,1191202,11912,1191202,1191202,1,JR,JR筑豊本線(原田線)(桂川～原田),上穂波,40,130.645151,33.566909,1
11,11912,1191203,11912,1191203,1191203,1,JR,JR筑豊本線(原田線)(桂川～原田),筑前内野,40,130.637930,33.539967,1
11,11912,1191204,11912,1191204,1191204,1,JR,JR筑豊本線(原田線)(桂川～原田),筑前山家,40,130.574185,33.477472,1
11,11912,1191205,11912,1191205,1190311,1,JR,JR筑豊本線(原田線)(桂川～原田),原田,40,130.539376,33.451769,1
11,11913,1191301,11913,1191301,1190318,1,JR,JR久大本線(ゆふ高原線),久留米,40,130.501408,33.319778,1
11,11913,1191302,11913,1191302,1191302,1,JR,JR久大本線(ゆふ高原線),南久留米,40,130.532204,33.302857,1
11,11913,1191303,11913,1191303,1191303,1,JR,JR久大本線(ゆふ高原線),久留米大学前,40,130.548876,33.310843,1
11,11913,1191304,11913,1191304,1191304,1,JR,JR久大本線(ゆふ高原線),御井,40,130.562361,33.312813,1
11,11913,1191305,11913,1191305,1191305,1,JR,JR久大本線(ゆふ高原線),善導寺,40,130.608851,33.320141,1
11,11913,1191306,11913,1191306,1191306,1,JR,JR久大本線(ゆふ高原線),筑後草野,40,130.642143,33.321988,1
11,11913,1191307,11913,1191307,1191307,1,JR,JR久大本線(ゆふ高原線),田主丸,40,130.692353,33.338871,1
11,11913,1191308,11913,1191308,1191308,1,JR,JR久大本線(ゆふ高原線),筑後吉井,40,130.752193,33.341014,1
11,11913,1191309,11913,1191309,1191309,1,JR,JR久大本線(ゆふ高原線),うきは,40,130.789107,33.335060,1
11,11913,1191310,11913,1191310,1191310,1,JR,JR久大本線(ゆふ高原線),筑後大石,40,130.816899,33.347215,1
11,11913,1191311,11913,1191311,1191311,1,JR,JR久大本線(ゆふ高原線),夜明,44,130.866195,33.319541,1
11,11913,1191312,11913,1191312,1191312,1,JR,JR久大本線(ゆふ高原線),光岡,44,130.919901,33.327668,1
11,11913,1191313,11913,1191313,1191313,1,JR,JR久大本線(ゆふ高原線),日田,44,130.938786,33.317014,1
11,11913,1191314,11913,1191314,1191314,1,JR,JR久大本線(ゆふ高原線),豊後三芳,44,130.951557,33.305796,1
11,11913,1191315,11913,1191315,1191315,1,JR,JR久大本線(ゆふ高原線),豊後中川,44,131.005834,33.284482,1
11,11913,1191316,11913,1191316,1191316,1,JR,JR久大本線(ゆふ高原線),天ヶ瀬,44,131.023877,33.254747,1
11,11913,1191317,11913,1191317,1191317,1,JR,JR久大本線(ゆふ高原線),杉河内,44,131.065535,33.264391,1
11,11913,1191318,11913,1191318,1191318,1,JR,JR久大本線(ゆふ高原線),北山田,44,131.100917,33.282004,1
11,11913,1191319,11913,1191319,1191319,1,JR,JR久大本線(ゆふ高原線),豊後森,44,131.155202,33.282954,1
11,11913,1191320,11913,1191320,1191320,1,JR,JR久大本線(ゆふ高原線),恵良,44,131.174566,33.255224,1
11,11913,1191321,11913,1191321,1191321,1,JR,JR久大本線(ゆふ高原線),引治,44,131.183589,33.229188,1
11,11913,1191322,11913,1191322,1191322,1,JR,JR久大本線(ゆふ高原線),豊後中村,44,131.207548,33.226016,1
11,11913,1191323,11913,1191323,1191323,1,JR,JR久大本線(ゆふ高原線),野矢,44,131.251860,33.240391,1
11,11913,1191324,11913,1191324,1191324,1,JR,JR久大本線(ゆふ高原線),由布院,44,131.355024,33.262551,1
11,11913,1191325,11913,1191325,1191325,1,JR,JR久大本線(ゆふ高原線),南由布,44,131.333544,33.242116,1
11,11913,1191326,11913,1191326,1191326,1,JR,JR久大本線(ゆふ高原線),湯平,44,131.354395,33.197339,1
11,11913,1191327,11913,1191327,1191327,1,JR,JR久大本線(ゆふ高原線),庄内,44,131.402063,33.185126,1
11,11913,1191328,11913,1191328,1191328,1,JR,JR久大本線(ゆふ高原線),天神山,44,131.438821,33.187154,1
11,11913,1191329,11913,1191329,1191329,1,JR,JR久大本線(ゆふ高原線),小野屋,44,131.452546,33.185258,1
11,11913,1191330,11913,1191330,1191330,1,JR,JR久大本線(ゆふ高原線),鬼瀬,44,131.485586,33.195721,1
11,11913,1191331,11913,1191331,1191331,1,JR,JR久大本線(ゆふ高原線),向之原,44,131.514075,33.196625,1
11,11913,1191332,11913,1191332,1191332,1,JR,JR久大本線(ゆふ高原線),豊後国分,44,131.551219,33.195065,1
11,11913,1191333,11913,1191333,1191333,1,JR,JR久大本線(ゆふ高原線),賀来,44,131.562455,33.213091,1
11,11913,1191334,11913,1191334,1191334,1,JR,JR久大本線(ゆふ高原線),南大分,44,131.585913,33.214276,1
11,11913,1191335,11913,1191335,1191335,1,JR,JR久大本線(ゆふ高原線),古国府,44,131.608306,33.220707,1
11,11913,1191336,11913,1191336,1190643,1,JR,JR久大本線(ゆふ高原線),大分,44,131.606595,33.232794,1
11,11913,1191337,11913,1191301,1191337,1,JR,JR久大本線(ゆふ高原線),久留米高校前,40,130.517109,33.298431,1
11,11914,1191401,11914,1191401,1190205,1,JR,JR日田彦山線,小倉,40,130.882678,33.886756,1
11,11914,1191402,11914,1191402,1190206,1,JR,JR日田彦山線,西小倉,40,130.873897,33.888673,1
11,11914,1191403,11914,1191403,1190606,1,JR,JR日田彦山線,南小倉,40,130.864895,33.869972,1
11,11914,1191404,11914,1191404,1190607,1,JR,JR日田彦山線,城野,40,130.886242,33.858202,1
11,11914,1191405,11914,1191405,1191405,1,JR,JR日田彦山線,石田,40,130.888847,33.831985,1
11,11914,1191406,11914,1191406,1191406,1,JR,JR日田彦山線,志井公園,40,130.879793,33.818636,1
11,11914,1191407,11914,1191407,1191407,1,JR,JR日田彦山線,志井,40,130.874596,33.803569,1
11,11914,1191408,11914,1191408,1191408,1,JR,JR日田彦山線,石原町,40,130.865972,33.784959,1
11,11914,1191409,11914,1191409,1191409,1,JR,JR日田彦山線,呼野,40,130.861796,33.754949,1
11,11914,1191410,11914,1191410,1191410,1,JR,JR日田彦山線,採銅所,40,130.853151,33.707489,1
11,11914,1191411,11914,1191411,1191411,1,JR,JR日田彦山線,香春,40,130.846972,33.666003,1
11,11914,1191412,11914,1191412,1191412,1,JR,JR日田彦山線,一本松,40,130.835781,33.656070,1
11,11914,1191413,11914,1191413,1191413,1,JR,JR日田彦山線,田川伊田,40,130.817688,33.642046,1
11,11914,1191414,11914,1191414,1191414,1,JR,JR日田彦山線,田川後藤寺,40,130.800232,33.630294,1
11,11914,1191415,11914,1191415,1191415,1,JR,JR日田彦山線,池尻,40,130.805704,33.613121,1
11,11914,1191416,11914,1191416,1191416,1,JR,JR日田彦山線,豊前川崎,40,130.821989,33.596782,1
11,11914,1191417,11914,1191417,1191417,1,JR,JR日田彦山線,西添田,40,130.847124,33.573440,1
11,11914,1191418,11914,1191418,1191418,1,JR,JR日田彦山線,添田,40,130.856454,33.567352,1
11,11914,1191419,11914,1191419,1191419,1,JR,JR日田彦山線,豊前桝田,40,130.862430,33.535777,1
