*line 県	会社	路線	駅	えき	営業キロ	計算キロ	乗換路線	同名駅	都区市内	新幹線乗換	近郊区間	電車特定	山手,環状線内	70条適用駅	新幹線の並行在来線	JR6社の境界駅	69条適用駅	新幹線在来線分岐駅	分岐特例2
北海道	JR北海道	留萌線	秩父別	ちっぷべつ	8.8	9.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	留萌線	北秩父別	きたちっぷべつ	11.2	12.3	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	留萌線	石狩沼田	いしかりぬまた	14.4	15.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	留萌線	真布	まっぷ	17.8	19.6	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	留萌線	恵比島	えびしま	20.7	22.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	留萌線	峠下	とうげした	28.3	31.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	留萌線	幌糠	ほろぬか	34.5	38	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	留萌線	藤山	ふじやま	40	44	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	留萌線	大和田	おおわだ	44.2	48.6	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	留萌線	留萌	るもい	50.1	55.1	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	留萌線	瀬越	せごし	52.2	57.4	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	留萌線	礼受	れうけ	56.2	61.8	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	留萌線	阿分	あふん	57.5	63.3	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	留萌線	信砂	のぶしゃ	60.2	66.2	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	留萌線	舎熊	しゃぐま	61	67.1	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	留萌線	朱文別	しゅもんべつ	62.7	69	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	留萌線	箸別	はしべつ	64	70.4	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	留萌線	増毛	ましけ	66.8	73.5			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	旭川	あさひかわ	0	0	函館線/宗谷線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	神楽岡	かぐらおか	2.4	2.6	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	緑が丘	みどりがおか	4	4.4	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	西御料	にしごりょう	5.2	5.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	西瑞穂	にしみずほ	7.4	8.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	西神楽	にしかぐら	9.9	10.9	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	西聖和	にしせいわ	12.3	13.5			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	千代ケ岡	ちよがおか	16.6	18.3			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	北美瑛	きたびえい	20.3	22.3			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	美瑛	びえい	23.8	26.2			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	美馬牛	びばうし	30.6	33.7			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	上富良野	かみふらの	39.7	43.7			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	西中	にしなか	44.2	48.6			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	中富良野	なかふらの	47.3	52	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	鹿討	しかうち	49.7	54.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	学田	がくでん	52.5	57.8			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	富良野線	富良野	ふらの	54.8	60.3	根室線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	滝川	たきかわ	0	0	函館線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	東滝川	ひがしたきかわ	7.2	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	赤平	あかびら	13.7	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	茂尻	もしり	17.2	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	平岸	ひらぎし	20.7	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	芦別	あしべつ	26.6	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	上芦別	かみあしべつ	30.5	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	野花南	のかなん	35.2	0	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	根室線	島ノ下	しまのした	49.1	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	富良野	ふらの	54.6	0	富良野線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	布部	ぬのべ	60.9	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	山部	やまべ	66.7	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	下金山	しもかなやま	74.7	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	金山	かなやま	81.6	0	 	(根)	0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	東鹿越	ひがししかごえ	94.8	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	幾寅	いくとら	98.8	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	落合	おちあい	108.2	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	新得	しんとく	136.3	0	石勝線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	十勝清水	とかちしみず	145.4	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	羽帯	はおび	152.9	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	御影	みかげ	155.9	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	芽室	めむろ	166.5	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	大成	たいせい	168.6	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	西帯広	にしおびひろ	173.4	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	柏林台	はくりんだい	176.6	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	帯広	おびひろ	180.1	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	札内	さつない	184.9	0	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	根室線	稲士別	いなしべつ	188.5	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	幕別	まくべつ	194.3	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	利別	としべつ	200.8	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	池田	いけだ	204.3	0			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	十弗	とおふつ	212.8	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	豊頃	とよころ	218.2	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	新吉野	しんよしの	225.3	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	浦幌	うらほろ	231.7	0	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	根室線	上厚内	かみあつない	243.5	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	厚内	あつない	250.1	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	直別	ちょくべつ	257.3	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	尺別	しゃくべつ	261.3	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	音別	おんべつ	265.1	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	古瀬	ふるせ	274.8	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	白糠	しらぬか	281.1	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	西庶路	にししょろ	286.5	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	庶路	しょろ	288.6	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	大楽毛	おたのしけ	299	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	新大楽毛	しんおたのしけ	300.8	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	新富士	しんふじ	305.7	0	 	(根)	0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	釧路	くしろ	308.4	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	東釧路	ひがしくしろ	311.3	0	釧網線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	武佐	むさ	312.5	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	別保	べっぽ	317	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	上尾幌	かみおぼろ	331.7	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	尾幌	おぼろ	340.9	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	門静	もんしず	350.1	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	厚岸	あっけし	355	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	糸魚沢	いといざわ	365.6	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	茶内	ちゃない	375.2	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	浜中	はまなか	382.2	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	姉別	あねべつ	392.3	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	厚床	あっとこ	398.9	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	初田牛	はったうし	406	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	別当賀	べっとが	414.5	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	落石	おちいし	424.8	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	昆布盛	こんぶもり	428.8	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	西和田	にしわだ	433.6	0	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	根室線	花咲	はなさき	438.2	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	東根室	ひがしねむろ	442.3	0			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	根室線	根室	ねむろ	443.8	0	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	旭川	あさひかわ	0	0	函館線/富良野線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	旭川四条	あさひかわよじょう	1.8	2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	新旭川	しんあさひかわ	3.7	4.1	石北線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	永山	ながやま	9.3	10.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	北永山	きたながやま	11.4	12.5	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	南比布	みなみぴっぷ	14.7	16.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	比布	ぴっぷ	17.1	18.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	北比布	きたぴっぷ	20.2	22.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	蘭留	らんる	22.8	25.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	塩狩	しおかり	28.4	31.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	和寒	わっさむ	36.3	39.9	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	東六線	ひがしろくせん	41.4	45.5	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	剣淵	けんぶち	45.2	49.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	北剣淵	きたけんぶち	50.2	55.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	士別	しべつ	53.9	59.3	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	下士別	しもしべつ	58.3	64.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	多寄	たよろ	61.7	67.9	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	瑞穂	みずほ	64.5	71	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	風連	ふうれん	68.1	74.9	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	東風連	ひがしふうれん	72.6	79.9	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	名寄	なよろ	76.2	83.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	日進	にっしん	80.2	88.2	 	(宗)	0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	北星	ほくせい	89.3	98.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	智恵文	ちえぶん	91.2	100.3	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	智北	ちほく	93.3	102.6	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	南美深	みなみびふか	95.6	105.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	美深	びふか	98.3	108.1			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	初野	はつの	101.9	112.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	紋穂内	もんぽない	105	115.5	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	恩根内	おんねない	112.1	123.3	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	豊清水	とよしみず	117.9	129.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	天塩川温泉	てしおがわおんせん	121.5	133.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	咲来	さっくる	124.7	137.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	音威子府	おといねっぷ	129.3	142.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	筬島	おさしま	135.6	149.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	佐久	さく	153.6	169	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	天塩中川	てしおなかがわ	161.9	178.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	歌内	うたない	170.3	187.3	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	問寒別	といかんべつ	175.8	193.4	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	糠南	ぬかなん	178	195.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	雄信内	おのっぷない	183.7	202.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	安牛	やすうし	189.7	208.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	南幌延	みなみほろのべ	191.6	210.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	上幌延	かみほろのべ	194.6	214.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	幌延	ほろのべ	199.4	219.3	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	下沼	しもぬま	207.2	227.9	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	豊富	とよとみ	215.9	237.5	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	徳満	とくみつ	220.9	243	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	兜沼	かぶとぬま	230.9	254	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	勇知	ゆうち	236.7	260.4	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	抜海	ばっかい	245	269.5	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	南稚内	みなみわっかない	256.7	282.4	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	宗谷線	稚内	わっかない	259.4	285.3			0	0	0	0	0	0	!	0	0	0	!
x	branch	石北線	旭川	新旭川	-32768	宗谷線				0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	新旭川	しんあさひかわ	0	0	宗谷線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	南永山	みなみながやま	2.5	2.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	東旭川	ひがしあさひかわ	5.2	5.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	北日ノ出	きたひので	7.3	8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	桜岡	さくらおか	10.2	11.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	当麻	とうま	13.9	15.3			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	将軍山	しょうぐんざん	17.4	19.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	伊香牛	いかうし	19.5	21.5	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	愛別	あいべつ	25.9	28.5	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	中愛別	なかあいべつ	32	35.2	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	愛山	あいざん	36	39.6	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	安足間	あんたろま	38	41.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	東雲	とううん	40.4	44.4	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	上川	かみかわ	44.9	49.4	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	石北線	上白滝	かみしらたき	78.9	86.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	白滝	しらたき	82.2	90.4	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	石北線	旧白滝	きゅうしらたき	88.3	97.1	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	石北線	下白滝	しもしらたき	92.7	102	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	丸瀬布	まるせっぷ	101.9	112.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	瀬戸瀬	せとせ	109.7	120.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	遠軽	えんがる	120.8	132.9	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	安国	やすくに	128.8	141.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	生野	いくの	132.7	146	 	(石)	0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	生田原	いくたはら	137.7	151.5	 		0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	石北線	金華	かねはな	152.7	168	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	西留辺蘂	にしるべしべ	156.2	171.8	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	留辺蘂	るべしべ	158.2	174	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	相内	あいのない	169.1	186	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	東相内	ひがしあいのない	173.7	191.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	西北見	にしきたみ	176.3	193.9	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	北見	きたみ	181	199.1			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	柏陽	はくよう	183.7	202.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	愛し野	いとしの	185.9	204.5	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	端野	たんの	187.3	206	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	緋牛内	ひうしない	194.6	214.1	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	美幌	びほろ	206.1	226.7	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	西女満別	にしめまんべつ	213.1	234.4	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	女満別	めまんべつ	218.1	239.9	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	呼人	よびと	225.9	248.5	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	石北線	網走	あばしり	234	257.4	釧網線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	網走	あばしり	0	0	石北線		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	桂台	かつらだい	1.4	1.5			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	鱒浦	ますうら	6.2	6.8			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	藻琴	もこと	8.7	9.5			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	北浜	きたはま	11.5	12.6			0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	釧網線	(臨)原生花園	げんせいかえん	16.9	18.6			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	浜小清水	はまこしみず	20.1	22.1			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	止別	やむべつ	25.8	28.4			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	知床斜里	しれとこしゃり	37.3	41			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	中斜里	なかしゃり	41.9	46.1			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	南斜里	みなみしゃり	44.1	48.5			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	清里町	きよさとちょう	49.2	54.1			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	札弦	さっつる	57	62.7			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	緑	みどり	65.3	71.8			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	川湯温泉	かわゆおんせん	79.8	87.8			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	美留和	びるわ	87	95.7			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	摩周	ましゅう	95.7	105.2			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	南弟子屈	みなみてしかが	103.9	114.3			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	磯分内	いそぶんない	110.4	121.4			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	標茶	しべちゃ	121	133.1			0	0	0	0	0	0	!	0	0	0	!
#北海道	JR北海道	釧網線	五十石	ごじっこく	129.5	142.4			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	茅沼	かやぬま	134.9	148.4			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	塘路	とうろ	141.1	156.1			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	細岡	ほそおか	151.5	164			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	釧路湿原	くしろしつげん	158.8	166.6	 		0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	遠矢	とおや	166.2	174.7			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	釧網線	東釧路	ひがしくしろ	169.1	182.8	根室線		0	0	0	0	0	0	!	0	0	0	!
x	branch	釧網線	釧路	東釧路	32767	根室線			0	0	0	0	0	0	!	0	0	0	!
東京都	JR東日本	東北線	東京	とうきょう	0	0	東海道線/中央東線/総武線/京葉線/東北新幹線/東海道新幹線		101	10	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東北線	神田	かんだ	1.3	0	中央東線		1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東北線	秋葉原	あきはばら	2	0	総武線(錦糸町-御茶ノ水)		1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東北線	御徒町	おかちまち	3	0	 		1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東北線	上野	うえの	3.6	0	東北新幹線		1	10	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東北線	鶯谷	うぐいすだに	4.7	0	 		1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東北線	日暮里	にっぽり	5.8	0	常磐線/東北線(尾久経由)		1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東北線	西日暮里	にしにっぽり	6.3	0	 		1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東北線	田端	たばた	7.1	0	山手線		1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東北線	上中里	かみなかざと	8.8	0	 		1	0	1	1	0	1	!	0	0	0	!
東京都	JR東日本	東北線	王子	おうじ	9.9	0	 		1	0	1	1	0	1	!	0	0	0	!
東京都	JR東日本	東北線	東十条	ひがしじゅうじょう	11.4	0	 		1	0	1	1	0	1	!	0	0	0	!
東京都	JR東日本	東北線	赤羽	あかばね	13.2	0	埼京線/東北線(尾久経由)		1	0	1	1	0	1	!	0	0	0	!
埼玉県	JR東日本	東北線	川口	かわぐち	15.8	0	 		0	0	1	1	0	0	!	0	0	0	!
埼玉県	JR東日本	東北線	西川口	にしかわぐち	17.8	0	 		0	0	1	1	0	0	!	0	0	0	!
埼玉県	JR東日本	東北線	蕨	わらび	19.7	0	 		0	0	1	1	0	0	!	0	0	0	!
埼玉県	JR東日本	東北線	南浦和	みなみうらわ	22.5	0	武蔵野線		0	0	1	1	0	0	!	0	0	0	!
埼玉県	JR東日本	東北線	浦和	うらわ	24.2	0	 		0	0	1	1	0	0	!	0	0	0	!
